date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:50:16	173151/173151	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:35%20GMT	https://www.redscan.com/news/how-much-does-penetration-testing-cost/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/how-much-does-penetration-testing-cost/index.html	(from https://www.redscan.com/services/penetration-testing/)
07:50:16	21020/21020	---M--	200	added ('OK')	image/jpeg	etag:%22613a2d3b-521c%22	https://www.redscan.com/media/shutterstock_1756612595-375x250.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/shutterstock_1756612595-375x250.jpg	(from https://www.redscan.com/services/penetration-testing/)
07:50:16	17886/17886	---M--	200	added ('OK')	image/jpeg	etag:%2261af5cb7-45de%22	https://www.redscan.com/media/guy-with-laptop-scaled-1-375x250.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/guy-with-laptop-scaled-1-375x250.jpg	(from https://www.redscan.com/services/penetration-testing/)
07:50:16	179104/179104	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:35%20GMT	https://www.redscan.com/news/types-of-pen-testing-white-box-black-box-and-everything-in-between/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/types-of-pen-testing-white-box-black-box-and-everything-in-between/index.html	(from https://www.redscan.com/services/penetration-testing/)
07:50:16	11380/11380	---M--	200	added ('OK')	image/png	etag:%225f170852-2c74%22	https://www.redscan.com/media/Faisal4-180x180.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Faisal4-180x180.png	(from https://www.redscan.com/services/penetration-testing/)
07:50:16	158624/158624	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:36%20GMT	https://www.redscan.com/news/top-five-penetration-testing-methodologies/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/top-five-penetration-testing-methodologies/index.html	(from https://www.redscan.com/services/penetration-testing/)
07:50:17	7515/7515	---M--	200	added ('OK')	image/jpeg	etag:%225f183c09-1d5b%22	https://www.redscan.com/media/0100_Philip-Veness-01-180x180.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/0100_Philip-Veness-01-180x180.jpg	(from https://www.redscan.com/services/penetration-testing/)
07:50:17	57526/57526	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2262c40571-e0b6%22	https://www.redscan.com/media/22-SC_Awards-Final-WINNER-Logo-RGB_FINAL-SVG-DARK.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/22-SC_Awards-Final-WINNER-Logo-RGB_FINAL-SVG-DARK.svg	(from https://www.redscan.com/services/penetration-testing/)
07:50:17	14513/14513	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b7fddb-38b1%22	https://www.redscan.com/media/Computing-Security-Awards-2022-01-1-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Computing-Security-Awards-2022-01-1-1.svg	(from https://www.redscan.com/services/penetration-testing/)
07:50:18	123266/123266	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263b7fddb-1e182%22	https://www.redscan.com/media/Advisen-Cyber-Risk-Award-Winner-Shield-2022-1-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Advisen-Cyber-Risk-Award-Winner-Shield-2022-1-1.svg	(from https://www.redscan.com/services/penetration-testing/)
07:50:18	4455/4455	---M--	200	added ('OK')	image/png	etag:%2263c53527-1167%22	https://www.redscan.com/media/Cyber-Security-Excellence-Awards-badge_2022_Gold.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Cyber-Security-Excellence-Awards-badge_2022_Gold.png	(from https://www.redscan.com/services/penetration-testing/)
07:50:18	35008/35008	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7b42e2-88c0%22	https://www.redscan.com/media/teiss-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/teiss-1.svg	(from https://www.redscan.com/services/penetration-testing/)
07:50:19	4548/4548	---M--	200	added ('OK')	image/jpeg	etag:%226304f951-11c4%22	https://www.redscan.com/media/Mark-Nicholls2-150x150.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Mark-Nicholls2-150x150.jpg	(from https://www.redscan.com/services/penetration-testing/)
07:50:19	90130/90130	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226245bc65-16012%22	https://www.redscan.com/media/digital-brain-dark@1x-2.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/digital-brain-dark@1x-2.svg	(from https://www.redscan.com/services/penetration-testing/web-application-testing/)
07:50:19	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:39%20GMT	https://www.redscan.com/?p=426	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index2202.html	(from https://www.redscan.com/services/penetration-testing/web-application-testing/)
07:50:20	166489/166489	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:39%20GMT	https://www.redscan.com/news/author/marknicholls/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/author/marknicholls/index.html	(from https://www.redscan.com/services/penetration-testing/)
07:50:20	232785/232785	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2264ad2512-38d51%22	https://www.redscan.com/media/web-application-penetration-testing-process.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/web-application-penetration-testing-process.svg	(from https://www.redscan.com/services/penetration-testing/web-application-testing/)
07:50:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:40%20GMT	https://www.redscan.com/?p=11057	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index9e18.html	(from https://www.redscan.com/services/penetration-testing/cloud-penetration-testing/)
07:50:21	121112/121112	---M--	200	added ('OK')	image/jpeg	etag:%225e7c7df4-1d918%22	https://www.redscan.com/media/clouds-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/clouds-1920x868.jpg	(from https://www.redscan.com/services/penetration-testing/cloud-penetration-testing/)
07:50:22	15708/15708	---M--	200	added ('OK')	image/jpeg	etag:%225e7b2001-3d5c%22	https://www.redscan.com/media/cta2-300x184.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/cta2-300x184.jpg	(from https://www.redscan.com/services/penetration-testing/cloud-penetration-testing/)
07:50:22	606228/606228	---M--	200	added ('OK')	image/jpeg	etag:%225e749e05-94014%22	https://www.redscan.com/media/abstract-data.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-data.jpg	(from https://www.redscan.com/services/penetration-testing/web-application-testing/)
07:50:22	211018/211018	---M--	200	added ('OK')	image/jpeg	etag:%225e7c7dc4-3384a%22	https://www.redscan.com/media/clouds-scaled.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/clouds-scaled.jpg	(from https://www.redscan.com/services/penetration-testing/cloud-penetration-testing/)
07:50:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:41%20GMT	https://www.redscan.com/?p=12951	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index5ba8.html	(from https://www.redscan.com/services/penetration-testing/agile-penetration-testing/)
07:50:23	34849/34849	---M--	200	added ('OK')	image/jpeg	etag:%22613a2d1d-8821%22	https://www.redscan.com/media/shutterstock_1756612595-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/shutterstock_1756612595-375x667.jpg	(from https://www.redscan.com/services/penetration-testing/agile-penetration-testing/)
07:50:23	135524/135524	---M--	200	added ('OK')	image/jpeg	etag:%22613a2d36-21164%22	https://www.redscan.com/media/shutterstock_1756612595-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/shutterstock_1756612595-1920x868.jpg	(from https://www.redscan.com/services/penetration-testing/agile-penetration-testing/)
07:50:23	56343/56343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22622f71bd-dc17%22	https://www.redscan.com/media/mss@1x-3.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/mss@1x-3.svg	(from https://www.redscan.com/services/penetration-testing/agile-penetration-testing/)
07:50:23	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:43%20GMT	https://www.redscan.com/?p=342	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexc2ef.html	(from https://www.redscan.com/services/red-team-operations/)
07:50:24	51384/51384	---M--	200	added ('OK')	image/jpeg	etag:%2261af5061-c8b8%22	https://www.redscan.com/media/safe-scaled-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/safe-scaled-1-375x667.jpg	(from https://www.redscan.com/services/red-team-operations/)
07:50:25	53356/53356	---M--	200	added ('OK')	image/jpeg	etag:%2261813c85-d06c%22	https://www.redscan.com/media/abstract-data-1920x868_Optimised-1-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-data-1920x868_Optimised-1-1-375x667.jpg	(from https://www.redscan.com/services/red-team-operations/)
07:50:25	173674/173674	---M--	200	added ('OK')	image/jpeg	etag:%2261813c8c-2a66a%22	https://www.redscan.com/media/abstract-data-1920x868_Optimised-1-1.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-data-1920x868_Optimised-1-1.jpg	(from https://www.redscan.com/services/red-team-operations/)
07:50:25	168034/168034	---M--	200	added ('OK')	image/jpeg	etag:%2261af5079-29062%22	https://www.redscan.com/media/safe-scaled-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/safe-scaled-1-1920x868.jpg	(from https://www.redscan.com/services/red-team-operations/)
07:50:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:45%20GMT	https://www.redscan.com/?p=10904	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index12f5.html	(from https://www.redscan.com/services/breach-and-attack-simulation/)
07:50:26	21938/21938	---M--	200	added ('OK')	image/jpeg	etag:%2262322029-55b2%22	https://www.redscan.com/media/BAS-1-475x315.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/BAS-1-475x315.jpg	(from https://www.redscan.com/services/breach-and-attack-simulation/)
07:50:26	203763/203763	---M--	200	added ('OK')	image/jpeg	etag:%2261af5c96-31bf3%22	https://www.redscan.com/media/circuits-red-scaled-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-red-scaled-1-1920x868.jpg	(from https://www.redscan.com/services/breach-and-attack-simulation/)
07:50:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:45%20GMT	https://www.redscan.com/?p=347	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index0974.html	(from https://www.redscan.com/services/vulnerability-assessment/)
07:50:27	57919/57919	---M--	200	added ('OK')	image/jpeg	etag:%2261af5c7b-e23f%22	https://www.redscan.com/media/circuits-red-scaled-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-red-scaled-1-375x667.jpg	(from https://www.redscan.com/services/breach-and-attack-simulation/)
07:50:27	53356/53356	---M--	200	added ('OK')	image/jpeg	etag:%2261813c13-d06c%22	https://www.redscan.com/media/abstract-data-1920x868_Optimised-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-data-1920x868_Optimised-1-375x667.jpg	(from https://www.redscan.com/services/vulnerability-assessment/)
07:50:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:46%20GMT	https://www.redscan.com/?p=10986	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index0256.html	(from https://www.redscan.com/services/ransomware-preparedness-assessment/)
07:50:28	173674/173674	---M--	200	added ('OK')	image/jpeg	etag:%2261813c1c-2a66a%22	https://www.redscan.com/media/abstract-data-1920x868_Optimised-1.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-data-1920x868_Optimised-1.jpg	(from https://www.redscan.com/services/vulnerability-assessment/)
07:50:28	60603/60603	---M--	200	added ('OK')	image/jpeg	etag:%22623c85b6-ecbb%22	https://www.redscan.com/media/Ransomware-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Ransomware-1-375x667.jpg	(from https://www.redscan.com/services/ransomware-preparedness-assessment/)
07:50:29	37199/37199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e675ef8-914f%22	https://www.redscan.com/media/integrations@1x.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/integrations@1x.svg	(from https://www.redscan.com/services/scenario-based-testing/)
07:50:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:48%20GMT	https://www.redscan.com/?p=483	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index3758.html	(from https://www.redscan.com/services/scenario-based-testing/)
07:50:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:48%20GMT	https://www.redscan.com/?p=11006	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexa9cd.html	(from https://www.redscan.com/services/cyber-policy-review/)
07:50:30	321724/321724	---M--	200	added ('OK')	image/jpeg	etag:%22623c85d5-4e8bc%22	https://www.redscan.com/media/Ransomware-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Ransomware-1-1920x868.jpg	(from https://www.redscan.com/services/ransomware-preparedness-assessment/)
07:50:30	113482/113482	---M--	200	added ('OK')	image/jpeg	etag:%225e78ddea-1bb4a%22	https://www.redscan.com/media/clipboard-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/clipboard-1920x868.jpg	(from https://www.redscan.com/services/cyber-policy-review/)
07:50:30	125643/125643	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22623dcfb1-1eacb%22	https://www.redscan.com/media/cyberthreath@1x-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/cyberthreath@1x-1.svg	(from https://www.redscan.com/services/cyber-policy-review/)
07:50:31	225795/225795	---M--	200	added ('OK')	image/jpeg	etag:%225e78ddcd-37203%22	https://www.redscan.com/media/clipboard-scaled.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/clipboard-scaled.jpg	(from https://www.redscan.com/services/cyber-policy-review/)
07:50:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:50%20GMT	https://www.redscan.com/?p=10931	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index4a26.html	(from https://www.redscan.com/services/cyber-security-due-diligence/)
07:50:31	58517/58517	---M--	200	added ('OK')	image/jpeg	etag:%2261af4e75-e495%22	https://www.redscan.com/media/circuits-blue-scaled-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-blue-scaled-1-375x667.jpg	(from https://www.redscan.com/services/cyber-security-due-diligence/)
07:50:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:51%20GMT	https://www.redscan.com/?p=10920	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index1753.html	(from https://www.redscan.com/services/supply-chain-due-diligence/)
07:50:32	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:51%20GMT	https://www.redscan.com/?p=355	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexc9bf.html	(from https://www.redscan.com/services/comply/)
07:50:32	194083/194083	---M--	200	added ('OK')	image/jpeg	etag:%2261af4e91-2f623%22	https://www.redscan.com/media/circuits-blue-scaled-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-blue-scaled-1-1920x868.jpg	(from https://www.redscan.com/services/cyber-security-due-diligence/)
07:50:32	175330/175330	---M--	200	added ('OK')	image/jpeg	etag:%2261af5a60-2ace2%22	https://www.redscan.com/media/datacenter01-scaled-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/datacenter01-scaled-1-1920x868.jpg	(from https://www.redscan.com/services/comply/)
07:50:32	50192/50192	---M--	200	added ('OK')	image/jpeg	etag:%2261af5a49-c410%22	https://www.redscan.com/media/datacenter01-scaled-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/datacenter01-scaled-1-375x667.jpg	(from https://www.redscan.com/services/comply/)
07:50:33	97347/97347	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e675efa-17c43%22	https://www.redscan.com/media/policy-dark@1x.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/policy-dark@1x.svg	(from https://www.redscan.com/services/comply/)
07:50:34	191811/191811	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:53%20GMT	https://www.redscan.com/services/gdpr/compliance/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/gdpr/compliance/index.html	(from https://www.redscan.com/services/comply/)
07:50:34	211472/211472	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:53%20GMT	https://www.redscan.com/services/gdpr/summary/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/gdpr/summary/index.html	(from https://www.redscan.com/services/comply/)
07:50:34	197477/197477	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:53%20GMT	https://www.redscan.com/services/gdpr/breach-reporting/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/gdpr/breach-reporting/index.html	(from https://www.redscan.com/services/comply/)
07:50:34	19501/19501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7b42de-4c2d%22	https://www.redscan.com/media/cybersecurity_award_2020_Winner_gold.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/cybersecurity_award_2020_Winner_gold.svg	(from https://www.redscan.com/services/virtual-ciso/)
07:50:36	202784/202784	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:54%20GMT	https://www.redscan.com/services/pci-dss/requirements/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/pci-dss/requirements/index.html	(from https://www.redscan.com/services/comply/)
07:50:36	201832/201832	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:54%20GMT	https://www.redscan.com/services/pci-dss/merchant-levels-validation-requirements/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/pci-dss/merchant-levels-validation-requirements/index.html	(from https://www.redscan.com/services/comply/)
07:50:36	33563/33563	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7b42e1-831b%22	https://www.redscan.com/media/SME-Security-Solution-of-the-Year.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/SME-Security-Solution-of-the-Year.svg	(from https://www.redscan.com/services/virtual-ciso/)
07:50:36	198155/198155	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:20:55%20GMT	https://www.redscan.com/services/pci-dss/log-management-and-monitoring/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/pci-dss/log-management-and-monitoring/index.html	(from https://www.redscan.com/services/comply/)
07:50:36	24809/24809	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e7b42e0-60e9%22	https://www.redscan.com/media/scawards2019.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/scawards2019.svg	(from https://www.redscan.com/services/virtual-ciso/)
07:50:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:56%20GMT	https://www.redscan.com/?p=402	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index2e64.html	(from https://www.redscan.com/services/virtual-ciso/)
07:50:37	97345/97345	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226239f0c9-17c41%22	https://www.redscan.com/media/policy-dark@1x-2.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/policy-dark@1x-2.svg	(from https://www.redscan.com/services/dpo-services/)
07:50:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:56%20GMT	https://www.redscan.com/?p=10961	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexbc98.html	(from https://www.redscan.com/services/dpo-services/)
07:50:38	75509/75509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226239fdee-126f5%22	https://www.redscan.com/media/sorting@1x-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/sorting@1x-1.svg	(from https://www.redscan.com/services/dpo-services/)
07:50:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:57%20GMT	https://www.redscan.com/?p=9630	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/indexdf41.html	(from https://www.redscan.com/services/dark-web-monitoring/)
07:50:39	59221/59221	---M--	200	added ('OK')	image/jpeg	etag:%226128c480-e755%22	https://www.redscan.com/media/dark-web-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/dark-web-375x667.jpg	(from https://www.redscan.com/services/dark-web-monitoring/)
07:50:39	25904/25904	---M--	200	added ('OK')	image/png	etag:%225fc4fbea-6530%22	https://www.redscan.com/media/mss-475x418.png	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/mss-475x418.png	(from https://www.redscan.com/services/dark-web-monitoring/)
07:50:39	175177/175177	---M--	200	added ('OK')	image/jpeg	etag:%226128c49c-2ac49%22	https://www.redscan.com/media/dark-web-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/dark-web-1920x868.jpg	(from https://www.redscan.com/services/dark-web-monitoring/)
07:50:39	50748/50748	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e675ef9-c63c%22	https://www.redscan.com/media/partners@1x.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/partners@1x.svg	(from https://www.redscan.com/services/dark-web-monitoring/)
07:50:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:20:59%20GMT	https://www.redscan.com/?p=12738	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index7dbf.html	(from https://www.redscan.com/services/application-security-services/)
07:50:41	46509/46509	---M--	200	added ('OK')	image/jpeg	etag:%226181727c-b5ad%22	https://www.redscan.com/media/circuits-scaled_optimised-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-scaled_optimised-375x667.jpg	(from https://www.redscan.com/services/application-security-services/)
07:50:41	109394/109394	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225e8d7e41-1ab52%22	https://www.redscan.com/media/assesment@1x-2.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/assesment@1x-2.svg	(from https://www.redscan.com/services/application-security-services/)
07:50:41	226691/226691	---M--	200	added ('OK')	image/jpeg	etag:%2261817296-37583%22	https://www.redscan.com/media/circuits-scaled_optimised-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/circuits-scaled_optimised-1920x868.jpg	(from https://www.redscan.com/services/application-security-services/)
07:50:41	87261/87261	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263e4cb9f-154dd%22	https://www.redscan.com/media/Picture1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/Picture1.svg	(from https://www.redscan.com/services/application-security-services/)
07:50:42	51534/51534	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22637f9c65-c94e%22	https://www.redscan.com/media/partners@1x-1.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/partners@1x-1.svg	(from https://www.redscan.com/services/application-security-services/)
07:50:42	222039/222039	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:21:01%20GMT	https://www.redscan.com/services/cyber-incident-response-retainer/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/services/cyber-incident-response-retainer/index.html	(from https://www.redscan.com/services/application-security-services/)
07:50:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:21:02%20GMT	https://www.redscan.com/?p=13247	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index45ec.html	(from https://www.redscan.com/services/threat-modelling/)
07:50:43	149015/149015	---M-Z	200	added ('OK')	text/html	date:Tue,%2005%20Dec%202023%2002:21:01%20GMT	https://www.redscan.com/news/what-is-owasp-penetration-testing/	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/news/what-is-owasp-penetration-testing/index.html	(from https://www.redscan.com/services/application-security-services/)
07:50:43	113332/113332	---M--	200	added ('OK')	image/jpeg	etag:%225e74a25d-1bab4%22	https://www.redscan.com/media/guy-with-glasses-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/guy-with-glasses-1920x868.jpg	(from https://www.redscan.com/services/threat-modelling/)
07:50:43	112209/112209	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22622f7464-1b651%22	https://www.redscan.com/media/process@1x-2.svg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/process@1x-2.svg	(from https://www.redscan.com/services/threat-modelling/)
07:50:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2005%20Dec%202023%2002:21:03%20GMT	https://www.redscan.com/?p=12523	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/index7901.html	(from https://www.redscan.com/services/managed-detection-and-response/)
07:50:44	217187/217187	---M--	200	added ('OK')	image/jpeg	etag:%225e74a248-35063%22	https://www.redscan.com/media/guy-with-glasses-scaled.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/guy-with-glasses-scaled.jpg	(from https://www.redscan.com/services/threat-modelling/)
07:50:45	181951/181951	---M--	200	added ('OK')	image/jpeg	etag:%2261816ae2-2c6bf%22	https://www.redscan.com/media/abstract-zoom-scaled_Optimised-1-1920x868.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-zoom-scaled_Optimised-1-1920x868.jpg	(from https://www.redscan.com/services/managed-detection-and-response/)
07:50:45	45966/45966	---M--	200	added ('OK')	image/jpeg	etag:%2261816ad6-b38e%22	https://www.redscan.com/media/abstract-zoom-scaled_Optimised-1-375x667.jpg	C:/Users/LK230116.SKumar/Downloads/Webiste/www.redscan.com/media/abstract-zoom-scaled_Optimised-1-375x667.jpg	(from https://www.redscan.com/services/managed-detection-and-response/)
